,Date,Timestamp,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx
,,,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives
,,,bsc,manta,taiko,op_bnb,Total,bsc,bsc,manta,manta,manta,taiko,taiko,op_bnb,op_bnb,Total,Total,Total,Total,Total,Total,Total,bsc,bsc,manta,manta,manta,taiko,taiko,op_bnb,op_bnb,Total,Total,Total,Total,Total,Total,Total
,,,TVL,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,,,,USDT,FDUSD,USDT,STONE,MANTA,usd-coin,USDC,USDT,WBNB,USDT,STONE,usd-coin,USDC,MANTA,FDUSD,WBNB,USDT,FDUSD,USDT,STONE,MANTA,usd-coin,USDC,USDT,WBNB,USDT,STONE,usd-coin,USDC,MANTA,FDUSD,WBNB
,14/05/2024,1715644800,1204344.0208770316,4495606.008593236,,17815172.13713584,23515122.16660611,1204344.0208770316,,1712763.1186032363,2782842.88999,,,,17815172.13713584,,20732279.276616108,2782842.88999,,,,,,1205844.0909261438,,1713064.617976,930.0013,,,,17818308.15937189,,20737216.868274033,930.0013,,,,,
,15/05/2024,1715731200,1203201.7865468606,4446546.008580658,,17861826.704068188,23511574.499195706,1203201.7865468606,,1715319.0775806578,2731226.931,,,,17861826.704068188,,20780347.568195704,2731226.931,,,,,,1204748.683856933,,1716151.411015,930.1752,,,,17870493.893606585,,20791393.98847852,930.1752,,,,,
,16/05/2024,1715817600,1238953.7767144016,4562037.414793937,,14659876.76037817,20460867.95188651,1238953.7767144016,,1720975.329009937,2841062.085784,,,,14659876.76037817,,17619805.86610251,2841062.085784,,,,,,1239956.9018479965,,1719256.072937,929.6152,,,,14645231.528849322,,17604444.50363432,929.6152,,,,,
,17/05/2024,1715904000,1212693.8661692063,4505211.5377549995,,14590959.260573033,20308864.66449724,1212693.8661692063,,1739278.834799,2765932.702956,,,,14590959.260573033,,17542931.96154124,2765932.702956,,,,,,1211482.383785421,,1739278.834799,929.4972,,,,14590959.260573033,,17541720.479157455,929.4972,,,,,
,18/05/2024,1715990400,1286167.3957236083,4680965.356357001,,14353954.820030294,20321087.572110903,1286167.3957236083,,1765934.456597,2915030.8997600004,,,,14353954.820030294,,17406056.672350902,2915030.8997600004,,,,,,1286312.7490642527,,1765934.456597,929.5972,,,,14353954.820030294,,17406202.025691546,929.5972,,,,,
,19/05/2024,1716076800,1440860.4661749057,4716756.670121,,14252845.744280137,20410462.880576044,1440860.4661749057,,1775878.098441,2940878.57168,,,,14252845.744280137,,17469584.308896042,2940878.57168,,,,,,1440860.4661749057,,1775878.098441,929.0848,,,,14252845.744280137,,17469584.308896042,929.0848,,,,,
,20/05/2024,1716163200,1354173.449443853,3578973.510557908,,14087521.52200309,19020668.48200485,1354173.449443853,,1766573.6960479084,1812399.8145099997,,,,14087521.52200309,,17208268.667494852,1812399.8145099997,,,,,,1351470.508426999,,1767402.607871,582.299,,,,14094131.669756206,,17213004.786054205,582.299,,,,,
,21/05/2024,1716249600,1312963.4639383866,3114081.2013795,,13968545.220311271,18395589.88562916,1312963.4639383866,,1794088.6800795,1319992.5213,,,,13968545.220311271,,17075597.36432916,1319992.5213,,,,,,1301252.1941906707,,1790507.66475,362.9025,,,,13940663.892526219,,17032423.75146689,362.9025,,,,,
,22/05/2024,1716336000,1258746.890664307,2766016.563130647,,13513330.0283916,17538093.482186556,1258746.890664307,,1813172.0923786468,952844.4707519999,,,,13513330.0283916,,16585249.011434553,952844.4707519999,,,,,,1256234.4218206657,,1811360.731647,250.2796,,,,13499830.198193409,,16567425.351661075,250.2796,,,,,
,23/05/2024,1716422400,1281063.629917217,2652655.0868978756,,13979568.32616815,17913287.04298324,1281063.629917217,,1882594.6027428755,770060.4841550001,,,,13979568.32616815,,17143226.558828242,770060.4841550001,,,,,,1281277.6032769643,,1884497.945668,201.8957,,,,13985708.05200298,,17151483.600947943,201.8957,,,,,
,24/05/2024,1716508800,1298146.132894222,2660010.784748814,,13816223.540291423,17774380.457934458,1298146.132894222,,1953839.668620814,706171.1161280001,,,,13816223.540291423,,17068209.34180646,706171.1161280001,,,,,,1296849.2836106115,,1955627.111801,181.4944,,,,13839044.124051984,,17091520.519463595,181.4944,,,,,
,25/05/2024,1716595200,1303416.5451716643,2668644.654877,,14284293.188254682,18256354.388303347,1303416.5451716643,,2041158.429141,627486.225736,,,,14284293.188254682,,17628868.162567347,627486.225736,,,,,,1303696.8399922627,,2041158.429141,165.2036,,,,14287850.8631196,,17632706.132252865,165.2036,,,,,
,26/05/2024,1716681600,1367458.681542578,2616220.797539,,14088992.25335797,18072671.732439548,1367458.681542578,,2047561.690307,568659.107232,,,,14088992.25335797,,17504012.625207547,568659.107232,,,,,,1367458.681542578,,2047561.690307,149.4018,,,,14088992.25335797,,17504012.625207547,149.4018,,,,,
,27/05/2024,1716768000,1365026.5949314472,2634913.4112019446,,14066569.760145536,18066509.76627893,1365026.5949314472,,2081317.7142919444,553595.69691,,,,14066569.760145536,,17512914.06936893,553595.69691,,,,,,1365026.5949314472,,2082002.693178,141.9822,,,,14071199.184677295,,17518228.472786743,141.9822,,,,,
,28/05/2024,1716854400,1334073.8704006204,2632206.375026837,,13911831.852804972,17878112.09823243,1334073.8704006204,,2101984.544441837,530221.830585,,,,13911831.852804972,,17347890.26764743,530221.830585,,,,,,1332741.1292713492,,2105017.8752,134.3337,,,,13931907.731846564,,17369666.736317914,134.3337,,,,,
,29/05/2024,1716940800,1398932.3542358046,2609012.2396635297,,13508937.410032235,17516882.00393157,1398932.3542358046,,2103043.8706055298,505968.36905800004,,,,13508937.410032235,,17010913.63487357,505968.36905800004,,,,,,1400484.0906081984,,2105581.095826,129.7418,,,,13525235.318591138,,17031300.505025335,129.7418,,,,,
,30/05/2024,1717027200,1413524.0899769487,2484324.9199018166,,13438837.93156937,17336686.941448137,1413524.0899769487,,1998796.6302718166,485528.28963,,,,13438837.93156937,,16851158.651818134,485528.28963,,,,,,1414219.88616094,,2001274.207741,126.4693,,,,13455495.83541361,,16870989.929315552,126.4693,,,,,
,31/05/2024,1717113600,1404813.748704155,2513498.9540463323,,12989169.358699381,16907482.061449867,1404813.748704155,,2047906.862190332,465592.091856,,,,12989169.358699381,,16441889.969593868,465592.091856,,,,,,1405070.8766745864,,2048201.80325,122.1988,,,,12991040.068469241,,16444312.748393828,122.1988,,,,,
,01/06/2024,1717200000,1364873.7354977303,2473905.015314233,,13414003.954256896,17252782.70506886,1364873.7354977303,,2009850.1929142328,464054.8224,,,,13414003.954256896,,16788727.88266886,464054.8224,,,,,,1367285.6273443657,,2012323.338297,120.576,,,,13430510.05110971,,16810119.016751077,120.576,,,,,
,02/06/2024,1717286400,1337463.27395723,2457152.2623102744,,13497195.025907073,17291810.562174577,1337463.27395723,,1994610.3864222744,462541.875888,,,,13497195.025907073,,16829268.686286576,462541.875888,,,,,,1338575.6303060143,,1996051.535631,119.3053,,,,13506947.04167116,,16841574.207608175,119.3053,,,,,
,03/06/2024,1717372800,1339611.0993646386,2441503.496036852,,13351247.363451514,17132361.958853006,1339611.0993646386,,2003609.3413468518,437894.15469,,,,13351247.363451514,,16694467.804163005,437894.15469,,,,,,1339611.0993646386,,2004040.209992,113.7949,,,,13354118.498928783,,16697769.808285423,113.7949,,,,,
,04/06/2024,1717459200,1293026.068190477,2488300.6511109998,,11950104.753187643,15731431.47248912,1293026.068190477,,2072305.214281,415995.43682999996,,,,11950104.753187643,,15315436.035659121,415995.43682999996,,,,,,1291734.3338566206,,2072305.214281,108.6973,,,,11950104.753187643,,15314144.301325263,108.6973,,,,,
,05/06/2024,1717545600,1052907.3396368944,2356100.577254,,13120504.642328491,16529512.559219386,1052907.3396368944,,2028876.554342,327224.022912,,,,13120504.642328491,,16202288.536307387,327224.022912,,,,,,1052907.3396368944,,2028876.554342,84.3048,,,,13120504.642328491,,16202288.536307387,84.3048,,,,,
,06/06/2024,1717632000,1061148.9061684129,2343293.94358,2555.340971,12976446.479512403,16383444.670231815,1061148.9061684129,,2040831.960349,302461.98323099996,,2555.340971,,12976446.479512403,,16078427.346029816,302461.98323099996,2555.340971,,,,,1059030.844479454,,2040831.960349,77.2507,,2555.340971,,12976446.479512403,,16076309.284340857,77.2507,2555.340971,,,,
,07/06/2024,1717718400,1056087.2865269799,2325148.9147226345,2516.0241636147503,12717306.368715249,16101058.594128478,1056087.2865269799,,2037950.2411996345,287198.673523,,2516.0241636147503,,12717306.368715249,,15811343.896441864,287198.673523,2516.0241636147503,,,,,1057818.9361254172,,2038859.572569,74.3801,,2516.78675,,12722980.818160148,,15819659.326854566,74.3801,2516.78675,,,,
,08/06/2024,1717804800,1088495.964149299,2286997.2283665966,2999.218239,12923764.933379702,16302257.344134599,1088495.964149299,,2012636.0767665966,274361.1516,,2999.218239,,12923764.933379702,,16024896.9742956,274361.1516,2999.218239,,,,,1089134.1967886172,,2013097.075997,73.0461,,2999.218239,,12926725.15343984,,16028956.426225457,73.0461,2999.218239,,,,
,09/06/2024,1717891200,1114801.4683770787,2382594.85244182,4299.424347673487,12928107.923103625,16429803.668270195,1114801.4683770787,,2115053.8045378197,267541.04790400004,,4299.424347673487,,12928107.923103625,,16157963.196018523,267541.04790400004,4299.424347673487,,,,,1115219.675755487,,2115652.534205,71.5381,,4300.989908,,12928107.923103625,,16158980.133064114,71.5381,4300.989908,,,,
,10/06/2024,1717977600,1117265.9573605082,2358341.8892492666,5040.797999914768,12938709.967465587,16419358.612075277,1117265.9573605082,,2091277.5119312664,267064.377318,,5040.797999914768,,12938709.967465587,,16147253.436757362,267064.377318,5040.797999914768,,,,,1118171.6764184071,,2091572.423643,70.6974,,5041.261796,,12940534.582841767,,16150278.682903174,70.6974,5041.261796,,,,
,11/06/2024,1718064000,1130679.2180715867,2367108.577060947,13052.227305,13201709.01817089,16712549.040608423,1130679.2180715867,,2104198.292781947,262910.284279,,13052.227305,,13201709.01817089,,16436586.529024422,262910.284279,13052.227305,,,,,1125053.9483299372,,2104735.000207,70.3889,,13052.227305,,13205076.31263061,,16434865.261167549,70.3889,13052.227305,,,,
,12/06/2024,1718150400,1121033.0726648876,2414557.6199682513,13232.752206218875,13462869.952896964,17011693.397736322,1121033.0726648876,,2167135.4891602513,247422.13080800002,,13232.752206218875,,13462869.952896964,,16751038.514722101,247422.13080800002,13232.752206218875,,,,,1121196.767392927,,2168594.953564,69.4924,,13235.995025,,13471936.566206021,,16761728.287162948,69.4924,13235.995025,,,,
,13/06/2024,1718236800,1118827.6405428867,2427962.5028672973,14578.45942,11756099.32184322,15317467.924673405,1118827.6405428867,,2182602.3266522973,245360.176215,,14578.45942,,11756099.32184322,,15057529.289038405,245360.176215,14578.45942,,,,,1119641.6200006271,,2183462.610921,67.6641,,14578.45942,,11760733.050665183,,15063837.281586811,67.6641,14578.45942,,,,
,14/06/2024,1718323200,1186589.5766429473,2435825.7604678506,18245.026462,12710795.576468933,16351455.940041732,1186589.5766429473,,2196761.8298248504,239063.930643,,18245.026462,,12710795.576468933,,16094146.98293673,239063.930643,18245.026462,,,,,1186906.480673287,,2197647.48176,67.3877,,18245.026462,,12715920.092266116,,16100474.054699402,67.3877,18245.026462,,,,
,15/06/2024,1718409600,1138681.9671422564,2450301.75468414,29639.242756320175,13329502.387997393,16948125.35258011,1138681.9671422564,,2216307.02571614,233994.72896799998,,29639.242756320175,,13329502.387997393,,16684491.38085579,233994.72896799998,29639.242756320175,,,,,1142290.4627139699,,2218077.051203,65.9932,,29654.277475,,13341977.136620132,,16702344.650537102,65.9932,29654.277475,,,,
,16/06/2024,1718496000,1168561.5111093242,2461806.2518369993,48512.06202558472,13340849.218092533,17019729.04306444,1168561.5111093242,,2226409.0960849994,235397.155752,,48512.06202558472,,13340849.218092533,,16735819.825286856,235397.155752,48512.06202558472,,,,,1168820.9893689642,,2228213.949384,64.8252,,48521.863442,,13351664.065985981,,16748699.004738946,64.8252,48521.863442,,,,
,17/06/2024,1718582400,1173253.5197836224,2670211.6639151685,98070.48516,13154038.963137481,17095574.631996274,1173253.5197836224,,2433749.0454191687,236462.618496,,98070.48516,,13154038.963137481,,16761041.528340273,236462.618496,98070.48516,,,,,1174386.8030485641,,2435349.069758,64.4748,,98070.48516,,13162686.848396879,,16772422.721203443,64.4748,98070.48516,,,,
,18/06/2024,1718668800,1171268.8935357728,2660475.0167457676,311406.12118193967,12683454.207711017,16826604.239174496,1171268.8935357728,,2433785.2595147677,226689.757231,,311406.12118193967,,12683454.207711017,,16288508.360761557,226689.757231,311406.12118193967,,,,,1171982.6309580263,,2435685.093888,63.1337,,311546.940399,,12693355.024630228,,16301022.749476254,63.1337,311546.940399,,,,
,19/06/2024,1718755200,1175275.3867528131,2677898.4550368977,316922.38329597795,12723133.090602592,16893229.315688282,1175275.3867528131,,2456130.7868488976,221767.668188,,316922.38329597795,,12723133.090602592,,16354539.264204303,221767.668188,316922.38329597795,,,,,1175275.3867528131,,2458257.179309,62.6098,,317013.049028,,12734148.128733946,,16367680.694795758,62.6098,317013.049028,,,,
,20/06/2024,1718841600,1179533.0554295348,2870491.720318827,318391.817202,12756498.47761744,17124915.0705678,1179533.0554295348,,2652376.036521827,218115.68379699998,,318391.817202,,12756498.47761744,,16588407.569568802,218115.68379699998,318391.817202,,,,,1179635.6837340195,,2652723.543306,60.2701,,318391.817202,,12757212.881538806,,16589572.108578827,60.2701,318391.817202,,,,
,21/06/2024,1718928000,1172701.4924590755,2868655.041280762,322568.618554,12803744.429646697,17167669.58194053,1172701.4924590755,,2654506.808534762,214148.232746,,322568.618554,,12803744.429646697,,16630952.730640534,214148.232746,322568.618554,,,,,1174315.0012708216,,2656185.517782,59.7989,,322568.618554,,12811841.513483217,,16642342.03253604,59.7989,322568.618554,,,,
,22/06/2024,1719014400,1193799.429645285,2933909.168262809,325163.070178,12949493.873223528,17402365.54130962,1193799.429645285,,2721999.717142809,211909.45111999998,,325163.070178,,12949493.873223528,,16865293.020011622,211909.45111999998,325163.070178,,,,,1193799.429645285,,2723099.849482,59.083,,325163.070178,,12954727.583167126,,16871626.862294413,59.083,325163.070178,,,,
,23/06/2024,1719100800,1206452.1251218785,2931785.071266654,328312.280081,13227485.970507335,17694035.446976867,1206452.1251218785,,2723613.311189654,208171.760077,,328312.280081,,13227485.970507335,,17157551.406818867,208171.760077,328312.280081,,,,,1205246.878243635,,2724894.011375,58.4009,,328312.280081,,13233705.812239086,,17163846.70185772,58.4009,328312.280081,,,,
,24/06/2024,1719187200,1201834.6881680097,2936555.0226501087,330786.401711,13233872.25300319,17703048.36553231,1201834.6881680097,,2737130.259646109,199424.76300399998,,330786.401711,,13233872.25300319,,17172837.20081731,199424.76300399998,330786.401711,,,,,1200634.0541138959,,2738820.111655,57.0044,,330786.401711,,13242042.593283245,,17181496.759052143,57.0044,330786.401711,,,,
,25/06/2024,1719273600,1213236.7133805705,2916546.173045,332275.200242986,13420340.620456541,17882398.707125094,1213236.7133805705,,2726962.463659,189583.70938599997,,332275.200242986,,13420340.620456541,,17360539.79749611,189583.70938599997,332275.200242986,,,,,1206000.7091258157,,2726962.463659,55.8274,,331943.256986,,13420340.620456541,,17353303.793241356,55.8274,331943.256986,,,,
,26/06/2024,1719360000,1205656.928070262,3337367.758094203,332303.169595,13506680.978109721,18382008.833869185,1205656.928070262,,3150083.7043192033,187284.053775,,332303.169595,,13506680.978109721,,17862421.61049919,187284.053775,332303.169595,,,,,1206058.5455659356,,3150187.660512,53.9175,,332303.169595,,13507126.71329126,,17863372.919369195,53.9175,332303.169595,,,,
,27/06/2024,1719446400,1253957.0498121823,3328694.0149035286,335298.4472622646,13543854.600219414,18461804.11219739,1253957.0498121823,,3147360.961911529,181333.052992,,335298.4472622646,,13543854.600219414,,17945172.611943126,181333.052992,335298.4472622646,,,,,1254376.01139999,,3150233.975297,52.5632,,335405.106086,,13556217.87091769,,17960827.85761468,52.5632,335405.106086,,,,
,28/06/2024,1719532800,1240932.500345851,3084603.355447301,334943.33190295583,13549974.825475348,18210454.013171453,1240932.500345851,,2901445.575427301,183157.78002,,334943.33190295583,,13549974.825475348,,17692352.9012485,183157.78002,334943.33190295583,,,,,1242963.5027092781,,2905716.979387,52.1364,,335002.627368,,13569922.611714568,,17718603.09381085,52.1364,335002.627368,,,,
,29/06/2024,1719619200,1240507.3727926277,3076289.3482749686,335786.194532,13556432.325179994,18209015.24077959,1240507.3727926277,,2901701.9534409684,174587.394834,,335786.194532,,13556432.325179994,,17698641.65141359,174587.394834,335786.194532,,,,,1243464.3309716783,,2906922.786766,50.6754,,335786.194532,,13580687.432935216,,17731074.550672892,50.6754,335786.194532,,,,
,30/06/2024,1719705600,1574953.6326168205,3081203.4967438458,337216.5658580534,13577800.556173673,18571174.251392394,1574953.6326168205,,2906822.470614846,174381.026129,,337216.5658580534,,13577800.556173673,,18059576.65940534,174381.026129,337216.5658580534,,,,,1576533.319002461,,2911323.376555,50.6449,,337311.687754,,13598824.338601151,,18086681.034158614,50.6449,337311.687754,,,,
,01/07/2024,1719792000,1574625.7919885614,2984900.3318576296,337523.666901,13472422.250448946,18369472.041196138,1574625.7919885614,,2809232.2312406297,175668.10061700002,,337523.666901,,13472422.250448946,,17856280.27367814,175668.10061700002,337523.666901,,,,,1577057.6148306304,,2812658.048744,50.5399,,337523.666901,,13487946.877304723,,17877662.540879354,50.5399,337523.666901,,,,
,02/07/2024,1719878400,1542267.9251240054,2977526.6477526138,349219.71978515165,13454384.998102019,18323399.290763788,1542267.9251240054,,2806526.501015614,171000.146737,,349219.71978515165,,13454384.998102019,,17803179.42424164,171000.146737,349219.71978515165,,,,,1551642.9518390168,,2809144.623805,48.6829,,349323.818283,,13466936.182624225,,17827723.75826824,48.6829,349323.818283,,,,
,03/07/2024,1719964800,1538901.9909373731,2989232.6942397053,351942.505184933,13471754.529025448,18351831.71938746,1538901.9909373731,,2819726.1388747054,169506.55536499998,,351942.505184933,,13471754.529025448,,17830382.658837527,169506.55536499998,351942.505184933,,,,,1541389.794064994,,2824989.093556,48.6829,,352126.667432,,13496899.252332544,,17863278.13995354,48.6829,352126.667432,,,,
,04/07/2024,1720051200,1597960.200128637,2964240.8087539417,353359.9052793809,13371426.159311632,18286987.07347359,1597960.200128637,,2802574.876465942,161665.93228799998,,353359.9052793809,,13371426.159311632,,17771961.23590621,161665.93228799998,353359.9052793809,,,,,1591593.8248293197,,2785859.718157,48.0768,,353006.898381,,13378503.387603674,,17755956.930589993,48.0768,353006.898381,,,,
,05/07/2024,1720137600,1602556.0505179637,2945267.7998506343,355754.21685895,13413375.097183693,18316953.16441124,1602556.0505179637,,2803212.5759766344,142055.223874,,,355754.21685895,13413375.097183693,,17819143.72367829,142055.223874,,355754.21685895,,,,1600955.0954225413,,2803341.529687,44.1622,,,353632.422325,13423993.476023227,,17828290.10113277,44.1622,,353632.422325,,,
,06/07/2024,1720224000,1579211.8825006092,2935340.4768052,357261.4302938209,13602171.828071294,18473985.617670923,1579211.8825006092,,2802771.9049552,132568.57185,,,357261.4302938209,13602171.828071294,,17984155.6155271,132568.57185,,357261.4302938209,,,,1579211.8825006092,,2807086.396747,43.585,,,354777.984403,13602171.828071294,,17988470.107318904,43.585,,354777.984403,,,
,07/07/2024,1720310400,1586823.7063672747,2859365.5499225315,355075.00290261995,13203917.758609803,18005182.01780223,1586823.7063672747,,2724261.8256905316,135103.724232,,,355075.00290261995,13203917.758609803,,17515003.29066761,135103.724232,,355075.00290261995,,,,1587804.969838635,,2725676.451769,43.2552,,,354720.28262,13203917.758609803,,17517399.180217437,43.2552,,354720.28262,,,
,08/07/2024,1720396800,1597029.4255376656,2825935.829179953,356685.89564173494,13131863.437504401,17911514.587863754,1597029.4255376656,,2696131.320577953,129804.508602,,,356685.89564173494,13131863.437504401,,17425024.18362002,129804.508602,,356685.89564173494,,,,1592252.6675350606,,2721767.650074,43.0842,,,354911.338947,13118744.692811592,,17432765.010420654,43.0842,,354911.338947,,,
,09/07/2024,1720483200,1583008.4953720474,2874360.042015552,349778.018527667,13124816.848707126,17931963.404622395,1583008.4953720474,,2746049.768475552,128310.27354,,,349778.018527667,13124816.848707126,,17453875.112554725,128310.27354,,349778.018527667,,,,1575132.8312159677,,2724255.722694,41.5526,,,347346.592381,13111705.143563565,,17411093.697473533,41.5526,,347346.592381,,,
,10/07/2024,1720569600,1640275.8037784663,2806474.616752227,358853.704011,13003796.207149025,17809400.331690717,1640275.8037784663,,2681691.545560227,124783.071192,,,358853.704011,13003796.207149025,,17325763.556487717,124783.071192,,358853.704011,,,,1638637.1666118547,,2683212.92729,40.0296,,,358853.704011,13003796.207149025,,17325646.30105088,40.0296,,358853.704011,,,
,11/07/2024,1720656000,1647406.2653616106,2697198.884709819,370635.507977952,12995798.639169104,17711039.297218487,1647406.2653616106,,2571885.3695738195,125313.51513599999,,,370635.507977952,12995798.639169104,,17215090.274104536,125313.51513599999,,370635.507977952,,,,1644118.0293030045,,2575166.131225,39.7296,,,369158.872488,13001506.300434995,,17220790.460963,39.7296,,369158.872488,,,
,12/07/2024,1720742400,1654836.9631976623,2697245.8301272546,370756.19391458604,13000187.931866134,17723026.919105638,1654836.9631976623,,2572256.111343255,124989.71878399998,,,370756.19391458604,13000187.931866134,,17227281.00640705,124989.71878399998,,370756.19391458604,,,,1653183.7794182443,,2572765.518916,39.5072,,,373199.906905,12987200.731135,,17213150.029469244,39.5072,,373199.906905,,,
,13/07/2024,1720828800,1669864.2999951583,2628154.4728708016,379836.23475672,12812395.527386898,17490250.535009578,1669864.2999951583,,2504629.406912802,123525.06595799999,,,379836.23475672,12812395.527386898,,16986889.234294858,123525.06595799999,,379836.23475672,,,,1668196.1038912672,,2497137.992934,38.8363,,,376821.661465,12799595.931455445,,16964930.028280713,38.8363,,376821.661465,,,
,14/07/2024,1720915200,1675044.6741559247,2607534.611728991,378941.78555385594,12573110.609589504,17234631.681028277,1675044.6741559247,,2484327.602368991,123207.00936000001,,,378941.78555385594,12573110.609589504,,16732482.886114419,123207.00936000001,,378941.78555385594,,,,1676669.366772327,,2490481.582359,38.334,,,375561.729984,12576908.836057995,,16744059.785189323,38.334,,375561.729984,,,
,15/07/2024,1721001600,1694822.7660790961,2621551.629001268,383121.670435356,12598696.145989995,17298192.21150572,1694822.7660790961,,2494605.396126268,126946.232875,,,383121.670435356,12598696.145989995,,16788124.30819536,126946.232875,,383121.670435356,,,,1688070.484142526,,2472354.208252,38.1535,,,378953.185396,12561013.106669987,,16721437.799064511,38.1535,,378953.185396,,,
,16/07/2024,1721088000,1688186.536366858,2619065.3125931188,391292.87979005603,12495426.647637302,17193971.376387335,1688186.536366858,,2484910.3620881187,134154.950505,,,391292.87979005603,12495426.647637302,,16668523.54609228,134154.950505,,391292.87979005603,,,,1686500.0363305276,,2457873.750829,38.0535,,,389733.944014,12482943.70393337,,16627317.491092898,38.0535,,389733.944014,,,
,17/07/2024,1721174400,1716960.4659064994,2577202.768055009,390394.48148725193,12516913.132902807,17201470.848351568,1716960.4659064994,,2444350.610315009,132852.15774,,,390394.48148725193,12516913.132902807,,16678224.209124314,132852.15774,,390394.48148725193,,,,1723625.7265912276,,2453553.89096,37.8535,,,389226.801084,12524164.62422023,,16701344.241771458,37.8535,,389226.801084,,,
,18/07/2024,1721260800,1747636.2625147605,2584326.190048968,384918.814113084,12708229.47403288,17425110.740709692,1747636.2625147605,,2454661.376188968,129664.81386000001,,,384918.814113084,12708229.47403288,,16910527.11273661,129664.81386000001,,384918.814113084,,,,1752471.3309167598,,2449761.852484,37.1835,,,383385.273021,12708534.478860375,,16910767.662261136,37.1835,,383385.273021,,,
,19/07/2024,1721347200,1763349.849908166,2061730.0748033628,386943.2218157664,12707161.959975563,16919185.106502857,1763349.849908166,,1931584.1643633628,130145.91043999999,,,386943.2218157664,12707161.959975563,,16402095.974247092,130145.91043999999,,386943.2218157664,,,,1758075.623039049,,1918157.064909,37.1735,,,387116.650075,12707161.959975563,,16383394.647923611,37.1735,,387116.650075,,,
,20/07/2024,1721433600,1768049.9867649584,2048041.5071320357,345793.44913185097,12731486.036849331,16893370.979878176,1768049.9867649584,,1916554.3597560357,131487.147376,,,345793.44913185097,12731486.036849331,,16416090.383370325,131487.147376,,345793.44913185097,,,,1778443.2088776391,,1914639.720036,36.6889,,,344759.171617,12731486.036849331,,16424568.96576297,36.6889,,344759.171617,,,
,21/07/2024,1721520000,1774306.158508189,2042121.7942731862,345862.963410268,13137179.256788371,17299470.172980014,1774306.158508189,,1910878.5076401862,131243.286633,,,345862.963410268,13137179.256788371,,16822363.922936745,131243.286633,,345862.963410268,,,,1772533.624883306,,1911887.984496,36.5889,,,344485.023317,13137179.256788371,,16821600.866167676,36.5889,,344485.023317,,,
,22/07/2024,1721606400,1763940.7507113556,2010794.5836673097,347039.237425881,15515170.971593587,19636945.543398134,1763940.7507113556,,1880027.1636353098,130767.420032,,,347039.237425881,15515170.971593587,,19159138.885940254,130767.420032,,347039.237425881,,,,1763940.7507113556,,1870673.794662,36.4064,,,346692.544881,15515170.971593587,,19149785.516966943,36.4064,,346692.544881,,,
,23/07/2024,1721692800,1776273.8944448149,2006923.0408114705,350129.05231046403,15667438.463078199,19800764.450644948,1776273.8944448149,,1862710.1239014706,127856.45770000001,16356.459209999999,,350129.05231046403,15667438.463078199,,19306422.481424484,127856.45770000001,,350129.05231046403,16356.459209999999,,,1772728.4375696755,,1871632.194573,36.2015,15895.49,,347350.250308,15667438.463078199,,19311799.095220875,36.2015,,347350.250308,15895.49,,
,24/07/2024,1721779200,1760046.0305737532,4044056.784518582,345790.9535279112,16682702.976811614,22832596.745431863,1760046.0305737532,,1952032.840991712,126775.932803,1965248.01072387,,345790.9535279112,16682702.976811614,,20394781.84837708,126775.932803,,345790.9535279112,1965248.01072387,,,1760331.2042288382,,1948136.567856,35.7227,2018912.73,,349080.68995,16682702.976811614,,20391170.748896454,35.7227,,349080.68995,2018912.73,,
,25/07/2024,1721865600,79800.58586967192,3922374.6017296347,354920.51282744,16731608.957962548,21088704.658389296,79800.58586967192,,1924348.9902164347,121679.662433,1876345.9490802,,354920.51282744,16731608.957962548,,18735758.534048654,121679.662433,,354920.51282744,1876345.9490802,,,79837.39090688,,1936668.136231,35.6227,2028392.2,,349675.382096,16731608.957962548,,18748114.48510043,35.6227,,349675.382096,2028392.2,,
